type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,0,1,2,3,4
CASH_OUT,148837.91,C1762132585,172111.0,23273.09,C750912847,0.0,148837.91,0,0,1,0,0,0,0.014883791,0.0030028305207634113,0.0004918624683083409,0.0,0.0014142360389748857
TRANSFER,679052.85,C1576939253,119.0,0.0,C1153348613,0.0,679052.85,0,0,0,0,0,1,0.067905285,2.0761998476032676e-06,0.0,0.0,0.006452260803975326
CASH_IN,333177.91,C1957032132,51439.0,384616.91,C459813085,0.0,0.0,0,1,0,0,0,0,0.033317791,0.0008974591929484409,0.00812864225187661,0.0,0.0
CASH_OUT,120573.41,C565389159,20747.0,0.0,C1385749222,162284.64,282858.05,0,0,1,0,0,0,0.012057341,0.0003619741028422268,0.0,0.0015400434914523064,0.0026876757959323682
CASH_OUT,182033.45,C142701170,499270.0,317236.55,C1464710305,0.0,182033.45,0,0,1,0,0,0,0.018203345,0.008710792419435995,0.006704599712398414,0.0,0.0017296552020176375
CASH_OUT,218386.59,C606370833,33127.0,0.0,C1713553243,389214.63,607601.22,0,0,1,0,0,0,0.021838659,0.0005779686752231381,0.0,0.0036935563199913283,0.005773337872381493
PAYMENT,6376.27,C2136771457,10960.0,4583.73,M1198265106,0.0,0.0,0,0,0,0,1,0,0.000637627,0.00019121975067001523,9.6874319304355e-05,0.0,0.0
CASH_OUT,207545.62,C1149107055,30394.0,0.0,C106167289,110819.47,318365.09,0,0,1,0,0,0,0.020754561999999997,0.0005302858669584345,0.0,0.001051650997282886,0.0030250584936961497
CASH_IN,103920.93,C1136579333,425.0,104345.93,C514161418,752876.77,648955.84,0,1,0,0,0,0,0.010392092999999998,7.414999455725955e-06,0.0022052871658954335,0.007144625452563687,0.006166283419534847
TRANSFER,266586.18,C1478838384,52886.0,0.0,C983000737,157933.9,424520.08,0,0,0,0,0,1,0.026658618,0.000922705085212995,0.0,0.0014987559806934247,0.0040337276733091836
PAYMENT,337.16,C2138453221,15856.0,15518.84,M1425739495,0.0,0.0,0,0,0,0,1,0,3.3716e-05,0.0002766405443999782,0.00032798115538943106,0.0,0.0
CASH_OUT,35111.67,C1642645894,2017.0,0.0,C79318551,67045.2,102156.87,0,0,1,0,0,0,0.0035111669999999995,3.519071506399824e-05,0.0,0.0006362433554593839,0.000970679628482235
CASH_IN,224596.1,C335313667,32532.0,257128.1,C443708527,709496.25,484900.15,0,1,0,0,0,0,0.022459609999999998,0.0005675876759851219,0.005434244526078571,0.006732954406666696,0.004607450262062454
CASH_IN,45833.6,C1566811269,198.0,46031.6,C538299987,275199.05,229365.44,0,1,0,0,0,0,0.00458336,3.454517393491151e-06,0.0009728496042503262,0.002611574982120044,0.0021793968441463055
CASH_IN,70938.91,C1373832696,117418.0,188356.91,C564376950,47568.73,0.0,0,1,0,0,0,0,0.007093891,0.002048598602570424,0.003980807648470058,0.0004514161847550826,0.0
PAYMENT,12620.89,C1994408635,343599.0,330978.11,M112462599,0.0,0.0,0,0,0,0,1,0,0.0012620889999999999,0.005994791524677606,0.006995019146173953,0.0,0.0
PAYMENT,9754.0,C1177796824,67279.0,57525.0,M255250723,0.0,0.0,0,0,0,0,1,0,0.0009754,0.001173820584427733,0.0012157555567153873,0.0,0.0
CASH_IN,191701.78,C2075639780,32012.0,223713.78,C1093723175,524237.11,332535.34,0,1,0,0,0,0,0.019170178,0.0005585152060628219,0.0047280533880713375,0.004974888253338496,0.0031597021354355685
TRANSFER,192663.66,C1576890278,10359.0,0.0,C1770178959,16002.18,208665.84,0,0,0,0,0,1,0.019266366,0.00018073406908674158,0.0,0.00015185696661155527,0.0019827122742516828
CASH_OUT,250543.63,C93340097,41939.0,0.0,C1356731142,0.0,250543.63,0,0,1,0,0,0,0.025054363,0.0007317121462910373,0.0,0.0,0.0023806289061811562
CASH_OUT,294705.39,C1016473497,23602.0,0.0,C1307045419,0.0,294705.39,0,0,1,0,0,0,0.029470539,0.00041178545212716233,0.0,0.0,0.002800247486800567
PAYMENT,11681.15,C2048456560,41248.0,29566.85,M1286485962,0.0,0.0,0,0,0,0,1,0,0.001168115,0.000719656229528904,0.0006248772217656731,0.0,0.0
CASH_OUT,128276.98,C1261959639,544.0,0.0,C1858645617,0.0,128276.98,0,0,1,0,0,0,0.012827697999999998,9.491199303329223e-06,0.0,0.0,0.001218869091126452
PAYMENT,16913.62,C1175496135,67253.0,50339.38,M2072934658,0.0,0.0,0,0,0,0,1,0,0.0016913619999999999,0.001173366960931618,0.0010638918897280735,0.0,0.0
PAYMENT,1260.05,C1176699358,108193.0,106932.95,M850305420,0.0,0.0,0,0,0,0,1,0,0.000126005,0.0018876494967373135,0.0022599622452580386,0.0,0.0
CASH_OUT,58577.91,C1901270147,3718.0,0.0,C963144490,0.0,58577.91,0,0,1,0,0,0,0.005857791,6.486815994444494e-05,0.0,0.0,0.0005565987281723276
PAYMENT,5567.12,C2031957442,50097.0,44529.88,M669968078,0.0,0.0,0,0,0,0,1,0,0.000556712,0.0008740452417258898,0.0009411116740524882,0.0,0.0
CASH_IN,230747.91,C1619759486,132140.0,362887.91,C1219220249,26896.82,0.0,0,1,0,0,0,0,0.023074791,0.002305454183716771,0.007669413177702448,0.00025524456647138153,0.0
CASH_OUT,60688.69,C160786144,19810.0,0.0,C508117810,456614.41,517303.1,0,0,1,0,0,0,0.006068869,0.0003456262099245439,0.0,0.004333164557186896,0.004915338350917647
DEBIT,3227.65,C431415605,103044.0,99816.35,C1630795317,1839134.57,1842362.22,0,0,0,1,0,0,0.000322765,0.0017978145974490009,0.002109557273594923,0.01745295934620452,0.017505856191945838
CASH_OUT,8801.23,C1237232731,21008.0,12206.77,C1204238696,85340.99,94142.21,0,0,1,0,0,0,0.0008801229999999999,0.0003665277848609197,0.0002579825894314939,0.0008098661475515881,0.0008945255020763319
CASH_IN,97565.2,C1971508339,19721.0,117286.2,C813213780,0.0,0.0,0,1,0,0,0,0,0.00975652,0.0003440734218032272,0.0024787718274842632,0.0,0.0
PAYMENT,3900.17,C1459752517,6054.0,2153.83,M2031346393,0.0,0.0,0,0,0,0,1,0,0.000390017,0.00010562448636462337,4.5519874675711474e-05,0.0,0.0
PAYMENT,1795.32,C1173571028,95251.0,93455.68,M640753749,0.0,0.0,0,0,0,0,1,0,0.000179532,0.0016618496780173011,0.0019751284183679284,0.0,0.0
PAYMENT,17226.93,C1636197104,51352.0,34125.07,M124076339,0.0,0.0,0,0,0,0,1,0,0.001722693,0.00089594129894221,0.0007212124028822522,0.0,0.0
PAYMENT,1323.83,C1483172334,21619.0,20295.17,M2004605247,0.0,0.0,0,0,0,0,1,0,0.000132383,0.0003771879370196222,0.0004289259574443012,0.0,0.0
PAYMENT,8542.6,C632857794,31384.0,22841.4,M142153119,0.0,0.0,0,0,0,0,1,0,0.00085426,0.0005475584539258903,0.00048273896520050147,0.0,0.0
PAYMENT,7322.66,C1798452583,50769.0,43446.34,M1110031135,0.0,0.0,0,0,0,0,1,0,0.000732266,0.0008857696643947083,0.0009182117214071446,0.0,0.0
CASH_IN,187738.42,C576166188,11402.0,199140.42,C41087424,448740.77,261002.35,0,1,0,0,0,0,0.018773842,0.0001989313501039702,0.004208710511632092,0.004258445544740379,0.0024800061330284523
CASH_OUT,192578.4,C1656927508,5618.0,0.0,C2125500927,0.0,192578.4,0,0,1,0,0,0,0.01925784,9.801756927592568e-05,0.0,0.0,0.0018298517737055104
CASH_OUT,59511.28,C404831526,1103.0,0.0,C490307120,453025.01,512536.29,0,0,1,0,0,0,0.005951128,1.9244104469801713e-05,0.0,0.0042991019859650054,0.004870044819901618
CASH_OUT,157730.25,C400530558,40464.0,0.0,C1382027653,0.0,157730.25,0,0,1,0,0,0,0.015773025,0.0007059777364152825,0.0,0.0,0.0014987297522957592
PAYMENT,2172.98,C157280592,72654.0,70481.02,M2126677882,0.0,0.0,0,0,0,0,1,0,0.000217298,0.0012675985187207378,0.0014895730848842824,0.0,0.0
PAYMENT,26179.77,C1872448905,22418.0,0.0,M80478312,0.0,0.0,0,0,0,0,1,0,0.002617977,0.000391128135996387,0.0,0.0,0.0
CASH_OUT,47170.97,C1924099272,12892.0,0.0,C343764694,132144.96,179315.93,0,0,1,0,0,0,0.004717097,0.00022492746584286828,0.0,0.001254024937765061,0.0017038337246760445
CASH_IN,310499.04,C406641840,4718.0,315217.04,C75991692,16286.44,0.0,0,1,0,0,0,0,0.031049903999999996,8.231521748732955e-05,0.006661918608455045,0.000154554527901892,0.0
CASH_OUT,266547.03,C771636539,21464.0,0.0,C885792946,711791.93,978338.96,0,0,1,0,0,0,0.026654703000000002,0.00037448364310047505,0.0,0.00675473987596593,0.009296033621845464
PAYMENT,14363.38,C1238738860,10364.0,0.0,M1083526002,0.0,0.0,0,0,0,0,1,0,0.001436338,0.00018082130437445601,0.0,0.0,0.0
CASH_OUT,48971.93,C1043519116,23527.0,0.0,C395087465,0.0,48971.93,0,0,1,0,0,0,0.004897193,0.000410476922811446,0.0,0.0,0.00046532411200987287
CASH_OUT,165928.79,C1652110228,6.0,0.0,C110167572,0.0,165928.79,0,0,1,0,0,0,0.016592879,1.0468234525730761e-07,0.0,0.0,0.0015766310795515448
PAYMENT,7371.83,C108331184,5137.0,0.0,M1825641943,0.0,0.0,0,0,0,0,1,0,0.000737183,8.96255345977982e-05,0.0,0.0,0.0
PAYMENT,14538.22,C1149184119,7950.0,0.0,M1873893119,0.0,0.0,0,0,0,0,1,0,0.0014538219999999998,0.00013870410746593257,0.0,0.0,0.0
PAYMENT,13814.71,C1097837369,6092.0,0.0,M636772718,0.0,0.0,0,0,0,0,1,0,0.0013814709999999998,0.00010628747455125298,0.0,0.0,0.0
TRANSFER,227506.25,C410372407,4805.0,0.0,C1702632250,0.0,227506.25,0,0,0,0,0,1,0.022750625,8.38331114935605e-05,0.0,0.0,0.002161731092851479
CASH_OUT,78718.19,C2107011688,11021.0,0.0,C307626388,360263.79,438981.98,0,0,1,0,0,0,0.007871819,0.0001922840211801312,0.0,0.003418819581418429,0.004171142530666767
CASH_OUT,226726.51,C1092364416,127657.0,0.0,C409599280,98724.07,325450.58,0,0,1,0,0,0,0.022672651,0.0022272390247520197,0.0,0.0009368684642809196,0.0030923837827424427
CASH_OUT,88482.18,C1197858524,161179.0,72696.82,C150045877,14626.72,103108.9,0,0,1,0,0,0,0.008848218,0.002812099287704597,0.0015364026574626389,0.00013880417109897323,0.0009797256782163738
TRANSFER,1390048.67,C1903139702,1390048.67,0.0,C1780389653,0.0,0.0,1,0,0,0,0,1,0.13900486699999998,0.024252259132900206,0.0,0.0,0.0
CASH_OUT,1390048.67,C1067753985,1390048.67,0.0,C1479628852,167999.27,1558047.94,1,0,1,0,0,0,0.13900486699999998,0.024252259132900206,0.0,0.0015942740011145767,0.014804343511667024
PAYMENT,7054.53,C534562141,13459.0,6404.47,M1982233412,0.0,0.0,0,0,0,0,1,0,0.000705453,0.00023481994746968383,0.00013535454133536718,0.0,0.0
CASH_OUT,252310.43,C2074082013,103702.0,0.0,C442723264,0.0,252310.43,0,0,1,0,0,0,0.025231042999999998,0.001809294761312219,0.0,0.0,0.002397416781216897
PAYMENT,625.17,C1639054085,93684.0,93058.83,M406727747,0.0,0.0,0,0,0,0,1,0,6.2517e-05,0.001634510138847601,0.00196674123726958,0.0,0.0
PAYMENT,17832.84,C1560774747,153616.0,135783.16,M1498073140,0.0,0.0,0,0,0,0,1,0,0.001783284,0.002680147191507761,0.0028696937206149414,0.0,0.0
CASH_IN,205233.17,C936208843,11621.0,216854.17,C1562137241,5852.19,0.0,0,1,0,0,0,0,0.020523317,0.00020275225570586195,0.0045830797422755885,5.553592207027277e-05,0.0
CASH_OUT,143555.67,C1584924485,11136.0,0.0,C1549056229,1562237.34,1705793.01,0,0,1,0,0,0,0.014355567000000001,0.0001942904327975629,0.0,0.014825269030826108,0.016208195544894763
CASH_OUT,271688.62,C1071384961,9979.0,0.0,C477487450,0.0,271688.62,0,0,1,0,0,0,0.027168862,0.00017410418722044543,0.0,0.0,0.0025815455066746968
CASH_OUT,393418.33,C811101478,26145.0,0.0,C922888666,189611.4,583029.73,0,0,1,0,0,0,0.039341833,0.0004561533194587179,0.0,0.0017993680885335778,0.005539863170342806
PAYMENT,31065.71,C1820838359,253.0,0.0,M1927002413,0.0,0.0,0,0,0,0,1,0,0.003106571,4.414105558349804e-06,0.0,0.0,0.0
PAYMENT,23586.63,C764688118,215971.0,192384.37,M1591107391,0.0,0.0,0,0,0,0,1,0,0.002358663,0.00376805846459433,0.0040659255428542205,0.0,0.0
PAYMENT,366.55,C214821955,11147.0,10780.45,M602947110,0.0,0.0,0,0,0,0,1,0,3.6655e-05,0.00019448235043053463,0.0002278381919407631,0.0,0.0
PAYMENT,10520.95,C794791720,86626.0,76105.05,M1134297691,0.0,0.0,0,0,0,0,1,0,0.001052095,0.0015113688067099214,0.0016084335059817886,0.0,0.0
TRANSFER,912329.82,C550519199,61032.0,0.0,C215286144,0.0,912329.82,0,0,0,0,0,1,0.09123298199999999,0.001064828815957333,0.0,0.0,0.008668824433744537
CASH_OUT,86932.17,C49498797,40111.0,0.0,C116973338,81366.74,168298.91,0,0,1,0,0,0,0.008693217,0.0006998189251026442,0.0,0.0007721514393333345,0.0015991516129337667
PAYMENT,14094.35,C1359389460,176.0,0.0,M1923870133,0.0,0.0,0,0,0,0,1,0,0.001409435,3.0706821275476895e-06,0.0,0.0,0.0
CASH_IN,204205.6,C1356175046,397.0,204602.6,C2092693255,451687.38,247481.78,0,1,0,0,0,0,0.02042056,6.926481844525186e-06,0.0043241503323496865,0.004286408188354391,0.00235153565557091
CASH_OUT,19697.86,C1223366739,11989.0,0.0,C749093768,12349.86,32047.72,0,0,1,0,0,0,0.001969786,0.0002091727728816435,0.0,0.00011719729922281727,0.0003045127453817124
CASH_OUT,83362.74,C739318873,20778.0,0.0,C167513600,1116859.59,1200222.32,0,0,1,0,0,0,0.008336274,0.0003625149616260562,0.0,0.01059873776375627,0.01140433683680487
CASH_OUT,74195.45,C782796260,22066.0,0.0,C95869705,0.0,74195.45,0,0,1,0,0,0,0.007419545,0.0003849867717412916,0.0,0.0,0.0007049943076865242
CASH_OUT,222212.33,C1590654062,243998.0,21785.67,C684102107,58474.3,280686.63,0,0,1,0,0,0,0.022221232999999996,0.004257047146348757,0.0004604267598308163,0.0005549075077729451,0.0026670432808711796
CASH_IN,53744.91,C1599300781,795.0,54539.91,C1356563520,699397.68,645652.77,0,1,0,0,0,0,0.005374491,1.3870410746593257e-05,0.00115266751230347,0.0066371213259667885,0.006134898131786203
CASH_IN,189263.91,C1393436850,79415.0,268678.91,C1983388234,0.0,0.0,0,1,0,0,0,0,0.018926391,0.0013855580747681806,0.005678363803645952,0.0,0.0
CASH_IN,146588.94,C962789522,386229.0,532817.94,C1546917990,0.0,0.0,0,1,0,0,0,0,0.014658893999999999,0.006738559587730776,0.011260780030815223,0.0,0.0
TRANSFER,398180.65,C480935892,30513.0,0.0,C1789014986,11544.5,409725.15,0,0,0,0,0,1,0.039818065,0.0005323620668060378,0.0,0.00010955462012345191,0.003893148413629236
CASH_OUT,340695.56,C1486358240,199583.0,0.0,C2025418358,0.0,340695.56,0,0,1,0,0,0,0.034069556,0.0034821360855815373,0.0,0.0,0.0032372393516593356
TRANSFER,31006.7,C2062679801,903.0,0.0,C994865035,0.0,31006.7,0,0,0,0,0,1,0.00310067,1.5754692961224794e-05,0.0,0.0,0.00029462112569091163
CASH_OUT,222587.98,C1530332837,78823.0,0.0,C213869498,10481.35,233069.34,0,0,1,0,0,0,0.022258798,0.0013752294167027929,0.0,9.946557387768571e-05,0.002214590759895049
CASH_OUT,239967.78,C338466504,46992.0,0.0,C372850875,583400.71,823368.49,0,0,1,0,0,0,0.023996778,0.0008198721280552331,0.0,0.005536337057802601,0.007823526895226713
TRANSFER,72700.86,C203107755,11450.0,0.0,C1985777699,1633939.85,1706640.71,0,0,0,0,0,1,0.007270085999999999,0.00019976880886602867,0.0,0.015505709175046126,0.01621625026623719
CASH_OUT,109340.97,C2045254887,21417.0,0.0,C1444909215,12799.98,122140.95,0,0,1,0,0,0,0.010934097,0.0003736636313959595,0.0,0.00012146883333949344,0.0011605654320504069
CASH_OUT,405901.69,C445198161,73592.0,0.0,C696726522,755386.51,1161288.2,0,0,1,0,0,0,0.040590168999999995,0.0012839638586959635,0.0,0.007168442301479502,0.011034390526420822
PAYMENT,1714.96,C1793290270,50353.0,48638.04,M1061191324,0.0,0.0,0,0,0,0,1,0,0.00017149599999999999,0.0008785116884568683,0.0010279351133897483,0.0,0.0
TRANSFER,975598.83,C116802231,118949.0,0.0,C1900359460,6879635.56,7855234.39,0,0,0,0,0,1,0.09755988299999999,0.0020753100476685804,0.0,0.06528614148413456,0.07463928759099683
CASH_OUT,47003.11,C1440093855,20831.0,0.0,C548106588,193112.24,240115.35,0,0,1,0,0,0,0.0047003109999999996,0.00036343965567582913,0.0,0.0018325902459516545,0.0022815409157590856
CASH_OUT,313094.09,C616886203,44464.0,0.0,C388193283,1474623.53,1787717.62,0,0,1,0,0,0,0.031309409,0.0007757659665868209,0.0,0.01399383435005879,0.016986631199769
PAYMENT,13917.98,C416076065,22060.0,8142.02,M748407669,0.0,0.0,0,0,0,0,1,0,0.0013917979999999999,0.00038488208939603427,0.00017207659379205246,0.0,0.0
TRANSFER,445966.32,C1234981527,16834.0,0.0,C1689908474,265878.32,711844.64,0,0,0,0,0,1,0.044596632,0.00029370376667691935,0.0,0.002523123422119762,0.006763843593605309
CASH_IN,358396.01,C1252443432,19231.0,377627.01,C1594447944,1435429.69,1077033.69,0,1,0,0,0,0,0.035839601,0.00033552436360721375,0.007980915006924244,0.013621893923675719,0.010233816502718327
CASH_OUT,94159.61,C882724996,72846.0,0.0,C280960713,8696613.23,8790772.84,0,0,1,0,0,0,0.009415961,0.0012709483537689716,0.0,0.08252883700231592,0.08352863703050928
CASH_OUT,307244.83,C1177548033,101538.0,0.0,C2078776271,1646199.89,1953444.72,0,0,1,0,0,0,0.030724483,0.0017715393287894166,0.0,0.015622054103358164,0.018561345850457083
CASH_OUT,201674.84,C1829511097,40965.0,0.0,C265944759,582515.35,784190.18,0,0,1,0,0,0,0.020167484,0.0007147187122442676,0.0,0.005527935197308643,0.007451260327198916
CASH_IN,117622.46,C301930677,188.0,117810.46,C152286857,268589.26,150966.79,0,1,0,0,0,0,0.011762246,3.280046818062305e-06,0.0024898517407074467,0.002548849612242978,0.0014344643451816368
CASH_OUT,128134.5,C1329099646,20552.0,0.0,C1650009262,1692849.87,1820984.37,0,0,1,0,0,0,0.012813449999999999,0.0003585719266213643,0.0,0.016064751564284722,0.017302726989810446
CASH_OUT,35184.27,C1988497509,900.0,0.0,C1913366622,141804.28,176988.55,0,0,1,0,0,0,0.0035184269999999993,1.570235178859614e-05,0.0,0.0013456896381202831,0.001681719300518991
CASH_OUT,159299.91,C2071603419,2087.0,0.0,C974926462,0.0,159299.91,0,0,1,0,0,0,0.015929991,3.641200909200016e-05,0.0,0.0,0.0015136444319021666
CASH_OUT,9037.01,C313114033,21424.0,12386.99,C134039853,0.0,9037.01,0,0,1,0,0,0,0.000903701,0.00037378576079875967,0.0002617914284828846,0.0,8.586834648898545e-05
CASH_IN,276602.72,C503750425,377164.0,653766.72,C470589679,20277.86,0.0,0,1,0,0,0,0,0.027660271999999996,0.006580402011104528,0.01381695823790687,0.00019243217542696007,0.0
CASH_IN,84879.92,C1489346948,30831.0,115710.92,C1542171006,0.0,0.0,0,1,0,0,0,0,0.008487992,0.0005379102311046752,0.0024454792518496245,0.0,0.0
PAYMENT,27780.17,C1926461111,30737.0,2956.83,M768088425,0.0,0.0,0,0,0,0,1,0,0.002778017,0.0005362702076956439,6.249078666254251e-05,0.0,0.0
CASH_OUT,57003.72,C119317918,15869.0,0.0,C760080493,43388.73,100392.45,0,0,1,0,0,0,0.0057003719999999996,0.00027686735614803574,0.0,0.00041174895688761074,0.0009539143678581907
CASH_OUT,210441.28,C1914764664,79789.0,0.0,C502853857,1629509.6,1839950.88,0,0,1,0,0,0,0.021044128,0.0013920832742892195,0.0,0.015463667132878695,0.017482943992156
CASH_OUT,48557.19,C456088389,41192.0,0.0,C1768641071,0.0,48557.19,0,0,1,0,0,0,0.004855719,0.0007186791943065025,0.0,0.0,0.0004613833132254473
CASH_OUT,24379.64,C1992362520,18177.0,0.0,C1810342211,5943882.93,5968262.58,0,0,1,0,0,0,0.002437964,0.0003171351649570134,0.0,0.05640606665116898,0.05670955760330975
TRANSFER,235584.68,C345207051,172356.0,0.0,C1699806036,27526995.53,27762580.21,0,0,0,0,0,1,0.023558468,0.0030071050498614183,0.0,0.26122478569267693,0.26379597421055534
CASH_OUT,177113.84,C1630377436,10173.0,0.0,C181781366,116965.55,294079.39,0,0,1,0,0,0,0.017711384,0.00017748891638376505,0.0,0.0011099758671038694,0.0027942993264132147
CASH_OUT,123403.72,C12128207,21009.0,0.0,C385539409,140151.68,263555.39,0,0,1,0,0,0,0.012340371999999999,0.0003665452319184626,0.0,0.0013300068484614833,0.002504264745481049
CASH_OUT,159780.43,C2127971338,137602.0,0.0,C592116889,39000.18,198780.61,0,0,1,0,0,0,0.015978042999999997,0.002400750012016007,0.0,0.00037010263802210984,0.0018887842654563716
PAYMENT,2926.71,C1908570610,206.0,0.0,M2093777251,0.0,0.0,0,0,0,0,1,0,0.000292671,3.5940938538342276e-06,0.0,0.0,0.0
PAYMENT,3470.96,C876817986,38313.0,34842.04,M2021251796,0.0,0.0,0,0,0,0,1,0,0.00034709599999999997,0.0006684491156405377,0.0007363651236384145,0.0,0.0
DEBIT,3970.86,C437662144,26011.0,22040.14,C1912265217,203629.4,207600.26,0,0,0,1,0,0,0.000397086,0.00045381541374797137,0.0004658048270453729,0.0019323956484010947,0.0019725872890351418
PAYMENT,3110.11,C38366328,20981.0,17870.89,M802517837,0.0,0.0,0,0,0,0,1,0,0.000311011,0.0003660567143072618,0.00037769028806517943,0.0,0.0
CASH_IN,49882.89,C432841497,102606.0,152488.89,C375702646,508119.54,458236.65,0,1,0,0,0,0,0.004988289,0.0017901727862452174,0.003222759067446527,0.004821936262462916,0.004354097587161236
CASH_OUT,240859.15,C855579089,30208.0,0.0,C1315674866,393666.08,634525.23,0,0,1,0,0,0,0.024085915,0.000527040714255458,0.0,0.003735799545228328,0.006029165875178094
CASH_OUT,141464.7,C2065471834,70802.0,0.0,C1624171195,0.0,141464.7,0,0,1,0,0,0,0.014146470000000001,0.0012352865681513154,0.0,0.0,0.0013441768765952878
CASH_OUT,76222.06,C2144850543,659.0,0.0,C728659136,159412.12,235634.17,0,0,1,0,0,0,0.007622205999999999,1.1497610920760952e-05,0.0,0.0015127839447073611,0.0022389613992022253
CASH_OUT,164387.91,C67068647,53081.0,0.0,C498761797,60897.02,225284.92,0,0,1,0,0,0,0.016438791,0.0009261072614338574,0.0,0.0005778985571267923,0.002140624340274424
CASH_IN,80639.1,C1225052888,40142.0,120781.1,C1338307556,189683.74,109044.63,0,1,0,0,0,0,0.00806391,0.0007003597838864736,0.002552634393241145,0.0018000545783096384,0.0010361261160055392
CASH_OUT,173646.06,C1456293099,30162.0,0.0,C964142260,573226.78,746872.84,0,0,1,0,0,0,0.017364605999999998,0.0005262381496084854,0.0,0.005439788828228987,0.007096676423765448
CASH_OUT,220890.65,C390635767,12538.0,0.0,C831281649,234809.01,455699.65,0,0,1,0,0,0,0.022089064999999998,0.00021875120747268714,0.0,0.0022282828959343257,0.004329991384441248
PAYMENT,5561.38,C1876426915,561980.0,556418.62,M2465170,0.0,0.0,0,0,0,0,1,0,0.000556138,0.009804897397950287,0.011759565912645067,0.0,0.0
CASH_IN,198623.33,C1022589793,105747.0,304370.33,C1795519742,2419784.06,2221160.73,0,1,0,0,0,0,0.019862333,0.001844973993987418,0.006432680052095544,0.022963187966051728,0.021105144198287695
PAYMENT,9853.55,C1852717840,85084.0,75230.45,M1100804966,0.0,0.0,0,0,0,0,1,0,0.0009853549999999998,0.0014844654439787933,0.0015899493719547866,0.0,0.0
CASH_OUT,21892.94,C1845051338,60105.0,38212.06,C1305596775,0.0,21892.94,0,0,1,0,0,0,0.0021892939999999996,0.001048655393615079,0.0008075884272671322,0.0,0.000208023511933988
CASH_IN,177013.56,C1257666919,17666.0,194679.56,C576666367,0.0,0.0,0,1,0,0,0,0,0.017701355999999998,0.00030821971855259935,0.0041144329743399675,0.0,0.0
PAYMENT,4311.59,C1432317330,60707.0,56395.41,M1946071964,0.0,0.0,0,0,0,0,1,0,0.00043115899999999997,0.0010591585222558954,0.0011918823655930903,0.0,0.0
CASH_OUT,252516.99,C1474155846,52271.0,0.0,C2104221637,41550.75,294067.73,0,0,1,0,0,0,0.025251699,0.000911975144824121,0.0,0.00039430695414219063,0.0027941885347996095
